customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03716,Female,0,No,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),97.66,6928.91,No
CUST-03717,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.57,3218.54,No
CUST-03718,Female,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,24.1,1562.44,Yes
CUST-03719,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.96,1562.23,No
CUST-03720,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,90.62,2623.4,No
CUST-03721,Male,0,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),19.09,462.66,No
CUST-03722,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47.07,277.77,Yes
CUST-03723,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),64.03,3132.81,No
CUST-03724,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,111.09,-0.66,No
CUST-03725,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),104.74,4502.35,No
CUST-03726,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.12,1921.25,No
CUST-03727,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,49.22,298.23,No
CUST-03728,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),70.88,137.42,No
CUST-03729,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,62.49,-4.39,No
CUST-03730,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,96.47,4823.36,No
CUST-03731,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.03,4254.6,Yes
CUST-03732,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.4,3415.22,No
CUST-03733,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.44,1585.99,No
CUST-03734,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,3535.5,No
CUST-03735,Female,1,No,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),73.81,3839.55,No
CUST-03736,Male,1,Yes,No,32,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.43,3690.85,No
CUST-03737,Male,1,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.2,3243.41,Yes
CUST-03738,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),86.29,864.52,No
CUST-03739,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.15,1355.52,No
CUST-03740,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.54,3188.11,Yes
CUST-03741,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.13,-4.72,Yes
CUST-03742,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.18,549.4,No
CUST-03743,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),65.87,1320.94,No
CUST-03744,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,77.3,2554.92,No
CUST-03745,Male,0,No,Yes,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),107.42,1397.91,No
CUST-03746,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),36.85,1440.24,Yes
CUST-03747,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.48,1684.93,No
CUST-03748,Male,1,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.84,3063.65,No
CUST-03749,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.69,750.82,No
CUST-03750,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.57,6519.29,No
CUST-03751,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.14,854.92,No
CUST-03752,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,108.46,3466.56,Yes
CUST-03753,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),91.47,4390.65,No
CUST-03754,Female,0,No,No,67,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,119.62,8011.46,No
CUST-03755,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),102.27,303.52,No
CUST-03756,Male,0,Yes,No,47,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),68.59,3228.57,No
CUST-03757,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.35,1404.4,Yes
CUST-03758,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.78,1274.87,No
CUST-03759,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),111.64,2788.07,No
CUST-03760,Male,0,Yes,No,69,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.39,8171.24,No
CUST-03761,Female,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.41,3796.32,No
CUST-03762,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),21.63,452.26,Yes
CUST-03763,Female,0,Yes,No,6,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,34.85,212.76,No
CUST-03764,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,28.76,1175.38,No
CUST-03765,Male,1,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.42,1783.93,Yes
CUST-03766,Female,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.89,113.52,No
CUST-03767,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,114.22,2623.57,No
CUST-03768,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,77.68,5049.77,No
CUST-03769,Female,1,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.89,2955.28,Yes
CUST-03770,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.49,891.96,No
CUST-03771,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,52.46,2730.2,No
CUST-03772,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),67.4,269.29,Yes
CUST-03773,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.79,2475.57,No
CUST-03774,Male,1,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,88.97,4000.45,No
CUST-03775,Female,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),34.86,769.15,Yes
CUST-03776,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),76.67,3375.41,No
CUST-03777,Male,1,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.07,693.84,Yes
CUST-03778,Male,0,No,No,53,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.43,2934.21,No
CUST-03779,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),116.36,8024.36,No
CUST-03780,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,94.0,2909.33,Yes
CUST-03781,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),90.5,3804.83,No
CUST-03782,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.06,1495.07,No
CUST-03783,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),52.57,3416.91,No
CUST-03784,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),39.69,558.91,No
CUST-03785,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,62.71,1191.1,No
CUST-03786,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.95,3863.66,Yes
CUST-03787,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.88,377.48,Yes
CUST-03788,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),40.48,643.63,No
CUST-03789,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.41,1135.34,Yes
CUST-03790,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,112.43,2364.22,No
CUST-03791,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,26.27,1892.14,No
CUST-03792,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.41,4369.82,No
CUST-03793,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.42,3782.19,No
CUST-03794,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,57.1,2060.46,No
CUST-03795,Female,0,No,No,71,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,97.93,6950.51,Yes
CUST-03796,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),112.1,3021.84,No
CUST-03797,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),119.72,5745.28,Yes
CUST-03798,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),30.52,2199.78,Yes
CUST-03799,Male,0,No,No,66,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),22.37,1475.57,No
CUST-03800,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,46.08,3037.86,No
CUST-03801,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.62,3501.74,Yes
CUST-03802,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.26,2668.88,Yes
CUST-03803,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),65.52,3542.42,No
CUST-03804,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,119.94,1197.08,No
CUST-03805,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.12,1707.29,No
CUST-03806,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,111.37,7903.55,No
CUST-03807,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),59.99,715.81,No
CUST-03808,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.9,2198.2,No
CUST-03809,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.69,6090.39,No
CUST-03810,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,109.95,5497.85,No
CUST-03811,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),100.92,2116.62,No
CUST-03812,Female,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.09,3895.13,No
CUST-03813,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,89.2,91.56,No
CUST-03814,Male,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.9,2467.43,No
CUST-03815,Female,1,Yes,No,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.87,1009.39,No
CUST-03816,Male,0,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,34.12,923.89,No
CUST-03817,Female,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.46,36.97,Yes
CUST-03818,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.34,3927.21,No
CUST-03819,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.88,1870.71,No
CUST-03820,Male,0,No,No,54,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,21.41,1154.74,No
CUST-03821,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,23.29,722.3,No
CUST-03822,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.12,1924.64,No
CUST-03823,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,113.84,799.32,Yes
CUST-03824,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.42,63.75,No
CUST-03825,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.21,4531.37,No
CUST-03826,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.75,2370.72,Yes
CUST-03827,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.21,2854.71,No
CUST-03828,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,25.74,588.68,No
CUST-03829,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.14,2963.74,Yes
CUST-03830,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,63.21,1708.2,Yes
CUST-03831,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,49.82,3043.34,No
CUST-03832,Female,1,Yes,Yes,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,97.57,4875.75,No
CUST-03833,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.3,353.34,Yes
CUST-03834,Male,0,No,Yes,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,80.94,1782.53,No
CUST-03835,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),44.14,1982.5,No
CUST-03836,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,25.99,698.38,No
CUST-03837,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.82,774.61,No
CUST-03838,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,55.5,334.51,No
CUST-03839,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.85,4456.47,Yes
CUST-03840,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.74,151.7,No
CUST-03841,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),56.37,54.1,No
CUST-03842,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),66.38,397.89,No
CUST-03843,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,77.33,1544.69,No
CUST-03844,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.26,281.24,No
CUST-03845,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.72,507.09,Yes
CUST-03846,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.2,1067.25,No
CUST-03847,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,28.51,917.24,No
CUST-03848,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),38.38,1607.22,No
CUST-03849,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,75.05,302.35,No
CUST-03850,Female,0,No,No,70,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,41.08,2879.95,No
CUST-03851,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.36,1009.72,No
CUST-03852,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.45,711.0,No
CUST-03853,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),35.73,1217.89,No
CUST-03854,Female,0,No,No,49,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.38,3938.21,No
CUST-03855,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),77.61,779.6,No
CUST-03856,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),46.12,1062.92,Yes
CUST-03857,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,81.57,3506.91,No
CUST-03858,Female,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.92,1743.95,No
CUST-03859,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.39,1617.25,No
CUST-03860,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,43.53,3003.97,No
CUST-03861,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,65.67,458.68,Yes
CUST-03862,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),114.63,3093.4,No
CUST-03863,Female,0,No,Yes,11,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.94,846.02,No
CUST-03864,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.73,3978.42,No
CUST-03865,Female,1,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.04,3386.2,No
CUST-03866,Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.9,3529.38,Yes
CUST-03867,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),28.22,1746.28,No
CUST-03868,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.74,471.88,No
CUST-03869,Female,0,No,No,36,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),21.45,771.77,No
CUST-03870,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.95,447.16,No
